date,centre_id,centre_name,centre_type,district_id,medicine_id,medicine_name,medicine_category,current_stock,minimum_stock,maximum_stock,stock_to_min_ratio,days_since_last_restock,last_restock_quantity,dispensed_qty_today,dispensed_qty_7d_avg,dispensed_qty_14d_avg,dispensed_qty_30d_avg,dispensed_qty_7d_std,consumption_trend_7_30,day_of_week,month,is_weekend,is_monsoon,days_until_stockout
2025-09-28,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,851,224,1440,3.799,0,800,20,41.29,39.21,36.87,11.06,1.12,6,9,1,1,60.0
2025-09-29,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,803,224,1440,3.585,1,800,48,40.86,38.86,36.37,11.91,1.123,0,9,0,1,60.0
2025-09-30,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,763,224,1440,3.406,2,800,40,39.86,38.71,36.83,10.76,1.082,1,9,0,1,60.0
2025-10-01,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,718,224,1440,3.205,3,800,45,38.29,39.14,37.47,9.6,1.022,2,10,0,1,60.0
2025-10-02,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,671,224,1440,2.996,4,800,47,37.86,39.71,37.73,9.15,1.003,3,10,0,1,60.0
2025-10-03,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,634,224,1440,2.83,5,800,37,38.71,40.43,37.6,9.76,1.03,4,10,0,1,60.0
2025-10-04,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,596,224,1440,2.661,6,800,38,38.71,40.14,37.53,9.76,1.031,5,10,1,1,60.0
2025-10-05,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,567,224,1440,2.531,7,800,29,39.29,40.29,37.5,9.55,1.048,6,10,1,1,60.0
2025-10-06,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,523,224,1440,2.335,8,800,44,40.57,40.71,37.3,6.7,1.088,0,10,0,1,60.0
2025-10-07,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,466,224,1440,2.08,9,800,57,40,39.93,37.87,6.11,1.056,1,10,0,1,60.0
2025-10-08,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,432,224,1440,1.929,10,800,34,42.43,40.36,39,8.87,1.088,2,10,0,1,60.0
2025-10-09,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,396,224,1440,1.768,11,800,36,40.86,39.36,38.67,9.3,1.057,3,10,0,1,60.0
2025-10-10,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,360,224,1440,1.607,12,800,36,39.29,39,38.7,9.01,1.015,4,10,0,1,60.0
2025-10-11,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,326,224,1440,1.455,13,800,34,39.14,38.93,38.93,9.06,1.005,5,10,1,1,60.0
2025-10-12,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,298,224,1440,1.33,14,800,28,38.57,38.93,39,9.27,0.989,6,10,1,1,60.0
2025-10-13,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,259,224,1440,1.156,15,800,39,38.43,39.5,38.77,9.45,0.991,0,10,0,1,60.0
2025-10-14,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,220,224,1440,0.982,16,800,39,37.71,38.86,38.7,9.14,0.975,1,10,0,1,60.0
2025-10-15,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,188,224,1440,0.839,17,800,32,35.14,38.79,39.17,3.76,0.897,2,10,0,1,60.0
2025-10-16,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,145,224,1440,0.647,18,800,43,34.86,37.86,38.57,3.93,0.904,3,10,0,1,60.0
2025-10-17,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,110,224,1440,0.491,19,800,35,35.86,37.57,38.87,5.01,0.923,4,10,0,1,60.0
2025-10-18,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,76,224,1440,0.339,20,800,34,35.71,37.43,38.8,5.02,0.92,5,10,1,1,60.0
2025-10-19,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,851,224,1440,3.799,0,800,25,35.71,37.14,38.7,5.02,0.923,6,10,1,1,60.0
2025-10-20,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,806,224,1440,3.598,1,800,45,35.29,36.86,38.17,5.85,0.925,0,10,0,1,60.0
2025-10-21,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,773,224,1440,3.451,2,800,33,36.14,36.93,38.47,6.84,0.94,1,10,0,1,60.0
2025-10-22,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,736,224,1440,3.286,3,800,37,35.29,35.21,38.8,6.8,0.909,2,10,0,1,60.0
2025-10-23,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,697,224,1440,3.112,4,800,39,36,35.43,38.2,6.66,0.942,3,10,0,1,60.0
2025-10-24,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,658,224,1440,2.937,5,800,39,35.43,35.64,37.8,6.11,0.937,4,10,0,1,60.0
2025-10-25,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,617,224,1440,2.754,6,800,41,36,35.86,37.5,6.24,0.96,5,10,1,1,60.0
2025-10-26,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,591,224,1440,2.638,7,800,26,37,36.36,37.5,6.43,0.987,6,10,1,1,60.0
2025-10-27,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,548,224,1440,2.446,8,800,43,37.14,36.21,37.13,6.12,1.0,0,10,0,1,60.0
2025-10-28,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,513,224,1440,2.29,9,800,35,36.86,36.5,37.43,5.73,0.985,1,10,0,1,60.0
2025-10-29,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,476,224,1440,2.125,10,800,37,37.14,36.21,37.93,5.55,0.979,2,10,0,1,60.0
2025-10-30,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,442,224,1440,1.973,11,800,34,37.14,36.57,37.57,5.55,0.989,3,10,0,1,60.0
2025-10-31,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,409,224,1440,1.826,12,800,33,36.43,35.93,37.37,5.59,0.975,4,10,0,1,60.0
2025-11-01,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,368,224,1440,1.643,13,800,41,35.57,35.79,36.97,5.59,0.962,5,11,1,1,60.0
2025-11-02,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,352,224,1440,1.571,14,800,16,35.57,36.29,36.77,5.59,0.967,6,11,1,1,60.0
2025-11-03,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,307,224,1440,1.371,15,800,45,34.14,35.64,36.07,8.8,0.947,0,11,0,1,60.0
2025-11-04,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,271,224,1440,1.21,16,800,36,34.43,35.64,36.3,9.16,0.948,1,11,0,1,60.0
2025-11-05,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,235,224,1440,1.049,17,800,36,34.57,35.86,36.53,9.18,0.946,2,11,0,1,60.0
2025-11-06,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,191,224,1440,0.853,18,800,44,34.43,35.79,36.27,9.14,0.949,3,11,0,1,60.0
2025-11-07,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,957,224,1440,4.272,0,800,34,35.86,36.14,35.83,9.82,1.001,4,11,0,1,60.0
2025-11-08,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,915,224,1440,4.085,1,800,42,36,35.79,35.83,9.78,1.005,5,11,1,1,60.0
2025-11-09,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,889,224,1440,3.969,2,800,26,36.14,35.86,36.03,9.87,1.003,6,11,1,1,60.0
2025-11-10,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,840,224,1440,3.75,3,800,49,37.57,35.86,35.7,6.68,1.052,0,11,0,1,60.0
2025-11-11,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,805,224,1440,3.594,4,800,35,38.14,36.29,36.2,7.54,1.054,1,11,0,1,60.0
2025-11-12,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,768,224,1440,3.429,5,800,37,38,36.29,36.43,7.59,1.043,2,11,0,1,60.0
2025-11-13,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,750,224,1440,3.348,6,800,18,38.14,36.29,36.37,7.56,1.049,3,11,0,1,60.0
2025-11-14,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,708,224,1440,3.161,7,800,42,34.43,35.14,35.67,10.15,0.965,4,11,0,1,60.0
2025-11-15,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,665,224,1440,2.969,8,800,43,35.57,35.79,36,10.53,0.988,5,11,1,1,60.0
2025-11-16,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,646,224,1440,2.884,9,800,19,35.71,35.93,36,10.64,0.992,6,11,1,1,60.0
2025-11-17,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,609,224,1440,2.719,10,800,37,34.71,36.14,35.47,11.95,0.979,0,11,0,1,60.0
2025-11-18,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,566,224,1440,2.527,11,800,43,33,35.57,35.57,10.31,0.928,1,11,0,1,60.0
2025-11-19,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,537,224,1440,2.397,12,800,29,34.14,36.07,36.17,10.99,0.944,2,11,0,1,60.0
2025-11-20,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,497,224,1440,2.219,13,800,40,33,35.57,35.63,11.06,0.926,3,11,0,1,60.0
2025-11-21,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,460,224,1440,2.054,14,800,37,36.14,35.29,35.87,9.03,1.008,4,11,0,1,60.0
2025-11-22,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,425,224,1440,1.897,15,800,35,35.43,35.5,35.87,8.68,0.988,5,11,1,1,60.0
2025-11-23,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,405,224,1440,1.808,16,800,20,34.29,35,35.73,8.01,0.959,6,11,1,1,60.0
2025-11-24,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,365,224,1440,1.629,17,800,40,34.43,34.57,35.1,7.7,0.981,0,11,0,1,60.0
2025-11-25,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,319,224,1440,1.424,18,800,46,34.86,33.93,35.07,7.95,0.994,1,11,0,1,60.0
2025-11-26,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,279,224,1440,1.246,19,800,40,35.29,34.71,35.73,8.52,0.987,2,11,0,1,60.0
2025-11-27,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,245,224,1440,1.094,20,800,34,36.86,34.93,35.63,8.17,1.034,3,11,0,1,60.0
2025-11-28,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,205,224,1440,0.915,21,800,40,36,36.07,35.6,8.1,1.011,4,11,0,1,60.0
2025-11-29,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,163,224,1440,0.728,22,800,42,36.43,35.93,35.7,8.24,1.02,5,11,1,1,60.0
2025-11-30,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,130,224,1440,0.58,23,800,33,37.43,35.86,35.97,8.46,1.041,6,11,1,1,60.0
2025-12-01,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,886,224,1440,3.955,0,800,44,39.29,36.86,35.97,4.5,1.092,0,12,0,0,60.0
2025-12-02,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,850,224,1440,3.795,1,800,36,39.86,37.36,36.07,4.85,1.105,1,12,0,0,60.0
2025-12-03,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,829,224,1440,3.701,2,800,21,38.43,36.86,36.73,4.16,1.046,2,12,0,0,60.0
2025-12-04,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,806,224,1440,3.598,3,800,23,35.71,36.29,35.93,7.67,0.994,3,12,0,0,60.0
2025-12-05,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,775,224,1440,3.46,4,800,31,34.14,35.07,35.5,9.08,0.962,4,12,0,0,60.0
2025-12-06,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,743,224,1440,3.317,5,800,32,32.86,34.64,35.33,8.75,0.93,5,12,1,0,60.0
2025-12-07,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,723,224,1440,3.228,6,800,20,31.43,34.43,34.93,7.76,0.9,6,12,1,0,60.0
2025-12-08,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,696,224,1440,3.107,7,800,27,29.57,34.43,34.47,8.81,0.858,0,12,0,0,60.0
2025-12-09,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,662,224,1440,2.955,8,800,34,27.14,33.5,33.97,6.09,0.799,1,12,0,0,60.0
2025-12-10,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,636,224,1440,2.839,9,800,26,26.86,32.64,34.23,5.64,0.785,2,12,0,0,60.0
2025-12-11,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,603,224,1440,2.692,10,800,33,27.57,31.64,33.47,5.06,0.824,3,12,0,0,60.0
2025-12-12,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,574,224,1440,2.562,11,800,29,29,31.57,33.4,4.97,0.868,4,12,0,0,60.0
2025-12-13,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,540,224,1440,2.411,12,800,34,28.71,30.79,33.13,4.89,0.867,5,12,1,0,60.0
2025-12-14,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,523,224,1440,2.335,13,800,17,29,30.21,33.67,5.16,0.861,6,12,1,0,60.0
2025-12-15,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,490,224,1440,2.187,14,800,33,28.57,29.07,32.83,6.08,0.87,0,12,0,0,60.0
2025-12-16,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,449,224,1440,2.004,15,800,41,29.43,28.29,32.5,6.24,0.905,1,12,0,0,60.0
2025-12-17,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,425,224,1440,1.897,16,800,24,30.43,28.64,33.23,7.52,0.916,2,12,0,0,60.0
2025-12-18,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,397,224,1440,1.772,17,800,28,30.14,28.86,32.8,7.76,0.919,3,12,0,0,60.0
2025-12-19,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,369,224,1440,1.647,18,800,28,29.43,29.21,32.3,7.68,0.911,4,12,0,0,60.0
2025-12-20,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,343,224,1440,1.531,19,800,26,29.29,29,32.27,7.7,0.908,5,12,1,0,60.0
2025-12-21,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,318,224,1440,1.42,20,800,25,28.14,28.57,31.8,7.47,0.885,6,12,1,0,60.0
2025-12-22,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,280,224,1440,1.25,21,800,38,29.29,28.93,31.4,5.94,0.933,0,12,0,0,60.0
2025-12-23,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,246,224,1440,1.098,22,800,34,30,29.71,31.5,6.71,0.952,1,12,0,0,60.0
2025-12-24,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,214,224,1440,0.955,23,800,32,29,29.71,31.97,5.13,0.907,2,12,0,0,60.0
2025-12-25,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,181,224,1440,0.808,24,800,33,30.14,30.14,31.7,4.71,0.951,3,12,0,0,60.0
2025-12-26,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,950,224,1440,4.241,0,800,31,30.86,30.14,31.27,4.71,0.987,4,12,0,0,60.0
2025-12-27,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,916,224,1440,4.089,1,800,34,31.29,30.29,30.97,4.54,1.01,5,12,1,0,60.0
2025-12-28,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,890,224,1440,3.973,2,800,26,32.43,30.29,30.97,3.95,1.047,6,12,1,0,60.0
2025-12-29,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,852,224,1440,3.804,3,800,38,32.57,30.93,30.5,3.64,1.068,0,12,0,0,60.0
2025-12-30,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,809,224,1440,3.612,4,800,43,32.57,31.29,30.37,3.64,1.073,1,12,0,0,60.0
2025-12-31,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,773,224,1440,3.451,5,800,36,33.86,31.43,30.7,5.4,1.103,2,12,0,0,60.0
2026-01-01,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,750,224,1440,3.348,6,800,23,34.43,32.29,30.43,5.38,1.131,3,1,0,0,60.0
2026-01-02,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,711,224,1440,3.174,7,800,39,33,31.93,30,6.93,1.1,4,1,0,0,60.0
2026-01-03,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,686,224,1440,3.062,8,800,25,34.14,32.71,30.6,7.2,1.116,5,1,1,0,60.0
2026-01-04,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,660,224,1440,2.946,9,800,26,32.86,32.64,30.67,7.99,1.071,6,1,1,0,60.0
2026-01-05,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,620,224,1440,2.768,10,800,40,32.86,32.71,30.5,7.99,1.077,0,1,0,0,60.0
2026-01-06,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,575,224,1440,2.567,11,800,45,33.14,32.86,30.77,8.23,1.077,1,1,0,0,60.0
2026-01-07,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,539,224,1440,2.406,12,800,36,33.43,33.64,31.6,8.66,1.058,2,1,0,0,60.0
2026-01-08,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,492,224,1440,2.196,13,800,47,33.43,33.93,31.9,8.66,1.048,3,1,0,0,60.0
2026-01-09,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,468,224,1440,2.089,14,800,24,36.86,34.93,32.33,8.59,1.14,4,1,0,0,60.0
2026-01-10,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,446,224,1440,1.991,15,800,22,34.71,34.43,32.27,9.76,1.076,5,1,1,0,60.0
2026-01-11,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,419,224,1440,1.871,16,800,27,34.29,33.57,31.9,10.31,1.075,6,1,1,0,60.0
2026-01-12,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,379,224,1440,1.692,17,800,40,34.43,33.64,31.83,10.18,1.082,0,1,0,0,60.0
2026-01-13,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,347,224,1440,1.549,18,800,32,34.43,33.79,32.03,10.18,1.075,1,1,0,0,60.0
2026-01-14,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,304,224,1440,1.357,19,800,43,32.57,33,32.53,9.05,1.001,2,1,0,0,60.0
2026-01-15,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,265,224,1440,1.183,20,800,39,33.57,33.5,32.87,9.85,1.021,3,1,0,0,60.0
2026-01-16,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,232,224,1440,1.036,21,800,33,32.43,34.64,32.8,8.38,0.989,4,1,0,0,60.0
2026-01-17,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,201,224,1440,0.897,22,800,31,33.71,34.21,33.1,7.52,1.019,5,1,1,0,60.0
2026-01-18,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,178,224,1440,0.795,23,800,23,35,34.64,33.2,5.74,1.054,6,1,1,0,60.0
2026-01-19,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,946,224,1440,4.223,0,800,32,34.43,34.43,33.03,6.78,1.042,0,1,0,0,60.0
2026-01-20,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,899,224,1440,4.013,1,800,47,33.29,33.86,33.23,6.34,1.002,1,1,0,0,60.0
2026-01-21,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,854,224,1440,3.812,2,800,45,35.43,34,33.97,8.12,1.043,2,1,0,0,60.0
2026-01-22,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,839,224,1440,3.746,3,800,15,35.71,34.64,34.2,8.46,1.044,3,1,0,0,60.0
2026-01-23,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,811,224,1440,3.621,4,800,28,32.29,32.36,33.57,11.29,0.962,4,1,0,0,60.0
2026-01-24,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,789,224,1440,3.522,5,800,22,31.57,32.64,33.43,11.4,0.944,5,1,1,0,60.0
2026-01-25,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,776,224,1440,3.464,6,800,13,30.29,32.64,33.07,11.97,0.916,6,1,1,0,60.0
2026-01-26,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,743,224,1440,3.317,7,800,33,28.86,31.64,32.47,13.48,0.889,0,1,0,0,60.0
2026-01-27,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,711,224,1440,3.174,8,800,32,29,31.14,32.43,13.53,0.894,1,1,0,0,60.0
2026-01-28,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,680,224,1440,3.036,9,800,31,26.86,31.14,32.63,11.19,0.823,2,1,0,0,60.0
2026-01-29,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,655,224,1440,2.924,10,800,25,24.86,30.29,32.4,8.28,0.767,3,1,0,0,60.0
2026-01-30,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,625,224,1440,2.79,11,800,30,26.29,29.29,31.8,7.06,0.827,4,1,0,0,60.0
2026-01-31,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,590,224,1440,2.634,12,800,35,26.57,29.07,31.6,7.18,0.841,5,1,1,0,60.0
2026-02-01,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,573,224,1440,2.558,13,800,17,28.43,29.36,32,7.48,0.888,6,2,1,0,60.0
2026-02-02,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,522,224,1440,2.33,14,800,51,29,28.93,31.27,6.14,0.928,0,2,0,0,60.0
2026-02-03,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,483,224,1440,2.156,15,800,39,31.57,30.29,32.13,10.39,0.983,1,2,0,0,60.0
2026-02-04,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,456,224,1440,2.036,16,800,27,32.57,29.71,32.57,10.77,1.0,2,2,0,0,60.0
2026-02-05,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,430,224,1440,1.92,17,800,26,32,28.43,32.13,10.97,0.996,3,2,0,0,60.0
2026-02-06,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,389,224,1440,1.737,18,800,41,32.14,29.21,31.5,10.87,1.02,4,2,0,0,60.0
2026-02-07,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,350,224,1440,1.562,19,800,39,33.71,30.14,31.67,11.29,1.065,5,2,1,0,60.0
2026-02-08,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,322,224,1440,1.437,20,800,28,34.29,31.36,31.4,11.47,1.092,6,2,1,0,60.0
2026-02-09,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,287,224,1440,1.281,21,800,35,35.86,32.43,31.53,9.25,1.137,0,2,0,0,60.0
2026-02-10,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,1056,224,1440,4.714,0,800,31,33.57,32.57,31.97,6.43,1.05,1,2,0,0,60.0
2026-02-11,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,1018,224,1440,4.545,1,800,38,32.43,32.5,32.1,6.0,1.01,2,2,0,0,60.0
2026-02-12,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,984,224,1440,4.393,2,800,34,34,33,32.03,5.77,1.061,3,2,0,0,60.0
2026-02-13,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,942,224,1440,4.205,3,800,42,35.14,33.64,32.1,4.6,1.095,4,2,0,0,60.0
2026-02-14,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,917,224,1440,4.094,4,800,25,35.29,34.5,32.07,4.82,1.1,5,2,1,0,60.0
2026-02-15,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,895,224,1440,3.996,5,800,22,33.29,33.79,31.6,5.82,1.053,6,2,1,0,60.0
2026-02-16,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,850,224,1440,3.795,6,800,45,32.43,34.14,31.23,7.04,1.038,0,2,0,0,60.0
2026-02-17,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,813,224,1440,3.629,7,800,37,33.86,33.71,31.7,8.51,1.068,1,2,0,0,60.0
2026-02-18,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,775,224,1440,3.46,8,800,38,34.71,33.57,32.17,8.48,1.079,2,2,0,0,60.0
2026-02-19,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,741,224,1440,3.308,9,800,34,34.71,34.36,32.37,8.48,1.073,3,2,0,0,60.0
2026-02-20,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,705,224,1440,3.147,10,800,36,34.71,34.93,31.93,8.48,1.087,4,2,0,0,60.0
2026-02-21,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,663,224,1440,2.96,11,800,42,33.86,34.57,31.63,7.9,1.07,5,2,1,0,60.0
2026-02-22,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,643,224,1440,2.871,12,800,20,36.29,34.79,32.53,7.32,1.115,6,2,1,0,60.0
2026-02-23,6,Chennai Central CHC,CHC,2,9,Pantoprazole,Gastrointestinal,602,224,1440,2.687,13,800,41,36,34.21,32.27,7.98,1.116,0,2,0,0,60.0
