date,ward_id,ward_name,centre_id,centre_name,centre_type,district_id,total_beds,current_occupied_beds,current_available_beds,current_occupancy_rate,occupied_lag_1d,occupied_lag_2d,occupied_lag_7d,occupied_lag_14d,occupied_7d_mean,occupied_14d_mean,occupied_7d_std,day_of_week,day_of_month,month,is_weekend,is_monsoon,target_occ_t1,target_rate_t1,target_occ_t2,target_rate_t2,target_occ_t3,target_rate_t3,target_occ_t4,target_rate_t4,target_occ_t5,target_rate_t5,target_occ_t6,target_rate_t6,target_occ_t7,target_rate_t7,target_occ_t8,target_rate_t8,target_occ_t9,target_rate_t9,target_occ_t10,target_rate_t10,target_occ_t11,target_rate_t11,target_occ_t12,target_rate_t12,target_occ_t13,target_rate_t13,target_occ_t14,target_rate_t14
2025-11-28,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,12,12,10,11,11.43,10.93,0.98,4,28,11,0,1,9,0.6,8,0.533,9,0.6,9,0.6,11,0.733,11,0.733,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4
2025-11-29,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,10,12,10,13,11.43,10.86,0.98,5,29,11,1,1,8,0.533,9,0.6,9,0.6,11,0.733,11,0.733,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467
2025-11-30,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,9,10,12,11,11.29,10.57,1.25,6,30,11,1,1,9,0.6,9,0.6,11,0.733,11,0.733,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467
2025-12-01,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,8,9,12,10,10.71,10.36,1.7,0,1,12,0,0,9,0.6,11,0.733,11,0.733,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533
2025-12-02,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,9,8,12,10,10.29,10.29,1.7,1,2,12,0,0,11,0.733,11,0.733,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667
2025-12-03,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,9,9,12,8,9.86,10.21,1.57,2,3,12,0,0,11,0.733,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533
2025-12-04,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,11,9,12,10,9.71,10.43,1.38,3,4,12,0,0,11,0.733,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533
2025-12-05,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,11,11,10,10,9.57,10.5,1.13,4,5,12,0,0,10,0.667,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533
2025-12-06,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,11,11,9,10,9.71,10.57,1.25,5,6,12,1,0,10,0.667,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6
2025-12-07,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,10,11,8,12,9.86,10.57,1.21,6,7,12,1,0,9,0.6,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533
2025-12-08,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,10,10,9,12,10.14,10.43,0.9,0,8,12,0,0,8,0.533,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6
2025-12-09,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,9,10,9,12,10.14,10.21,0.9,1,9,12,0,0,9,0.6,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6
2025-12-10,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,8,9,11,12,10,9.93,1.15,2,10,12,0,0,8,0.533,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6
2025-12-11,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,9,8,11,12,9.71,9.71,1.11,3,11,12,0,0,6,0.4,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667
2025-12-12,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,8,9,11,10,9.29,9.43,1.11,4,12,12,0,0,7,0.467,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533
2025-12-13,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,6,8,10,9,8.57,9.14,1.4,5,13,12,1,0,7,0.467,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467
2025-12-14,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,7,6,10,8,8.14,9,1.35,6,14,12,1,0,8,0.533,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533
2025-12-15,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,7,7,9,9,7.71,8.93,1.11,0,15,12,0,0,10,0.667,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533
2025-12-16,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,8,7,8,9,7.57,8.86,0.98,1,16,12,0,0,8,0.533,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533
2025-12-17,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,10,8,9,11,7.86,8.93,1.35,2,17,12,0,0,8,0.533,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667
2025-12-18,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,10,8,11,7.71,8.71,1.25,3,18,12,0,0,8,0.533,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733
2025-12-19,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,8,6,11,7.71,8.5,1.25,4,19,12,0,0,9,0.6,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733
2025-12-20,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,8,8,7,10,8,8.29,1.0,5,20,12,1,0,8,0.533,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667
2025-12-21,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,9,8,7,10,8.29,8.21,0.95,6,21,12,1,0,9,0.6,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467
2025-12-22,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,8,9,8,9,8.43,8.07,0.79,0,22,12,0,0,9,0.6,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533
2025-12-23,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,9,8,10,8,8.57,8.07,0.79,1,23,12,0,0,9,0.6,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667
2025-12-24,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,9,9,8,9,8.43,8.14,0.53,2,24,12,0,0,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667
2025-12-25,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,9,9,8,8,8.57,8.14,0.53,3,25,12,0,0,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667
2025-12-26,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,10,9,8,6,8.86,8.29,0.69,4,26,12,0,0,7,0.467,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6
2025-12-27,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,8,10,9,7,8.86,8.43,0.69,5,27,12,1,0,8,0.533,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4
2025-12-28,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,7,8,8,7,8.57,8.43,0.98,6,28,12,1,0,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4
2025-12-29,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,7,9,8,8.57,8.5,0.98,0,29,12,0,0,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333
2025-12-30,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,8,9,10,8.43,8.5,0.98,1,30,12,0,0,10,0.667,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4
2025-12-31,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,8,8,9,8,8.29,8.36,0.95,2,31,12,0,0,11,0.733,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4
2026-01-01,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,10,8,10,8,8.43,8.5,1.13,3,1,1,0,0,11,0.733,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6
2026-01-02,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,11,10,8,8,8.57,8.71,1.4,4,2,1,0,0,10,0.667,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667
2026-01-03,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,11,11,7,9,9,8.93,1.63,5,3,1,1,0,7,0.467,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667
2026-01-04,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,10,11,8,8,9.43,9,1.4,6,4,1,1,0,8,0.533,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6
2026-01-05,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,7,10,8,9,9.29,8.93,1.6,0,5,1,0,0,10,0.667,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733
2026-01-06,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,8,7,8,9,9.29,8.86,1.6,1,6,1,0,0,10,0.667,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8
2026-01-07,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,10,8,10,9,9.57,8.93,1.51,2,7,1,0,0,10,0.667,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867
2026-01-08,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,10,10,11,10,9.57,9,1.51,3,8,1,0,0,9,0.6,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667
2026-01-09,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,10,10,11,8,9.43,9,1.4,4,9,1,0,0,6,0.4,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667
2026-01-10,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,9,10,10,7,9.14,9.07,1.21,5,10,1,1,0,6,0.4,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733
2026-01-11,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,6,9,7,8,8.57,9,1.62,6,11,1,1,0,5,0.333,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6
2026-01-12,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,5,10,0.333,6,6,8,8,8.43,8.86,1.81,0,12,1,0,0,6,0.4,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467
2026-01-13,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,5,6,10,8,8,8.64,2.24,1,13,1,0,0,6,0.4,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533
2026-01-14,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,6,5,10,10,7.43,8.5,2.15,2,14,1,0,0,9,0.6,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4
2026-01-15,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,6,6,10,11,6.86,8.21,1.86,3,15,1,0,0,10,0.667,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267
2026-01-16,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,9,6,9,11,6.71,8.07,1.6,4,16,1,0,0,10,0.667,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333
2026-01-17,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,10,9,6,10,6.86,8,1.86,5,17,1,1,0,9,0.6,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4
2026-01-18,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,10,10,6,7,7.43,8,2.15,6,18,1,1,0,11,0.733,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4
2026-01-19,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,9,10,5,8,7.86,8.14,2.12,0,19,1,0,0,12,0.8,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333
2026-01-20,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,12,3,0.8,11,9,6,10,8.71,8.36,1.98,1,20,1,0,0,13,0.867,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533
2026-01-21,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,13,2,0.867,12,11,6,10,9.57,8.5,1.9,2,21,1,0,0,10,0.667,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533
2026-01-22,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,13,12,9,10,10.57,8.71,1.51,3,22,1,0,0,10,0.667,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467
2026-01-23,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,10,13,10,9,10.71,8.71,1.38,4,23,1,0,0,11,0.733,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467
2026-01-24,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,10,10,10,6,10.71,8.79,1.38,5,24,1,1,0,9,0.6,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4
2026-01-25,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,11,10,9,6,10.86,9.14,1.35,6,25,1,1,0,7,0.467,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467
2026-01-26,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,9,11,11,5,10.86,9.36,1.35,0,26,1,0,0,8,0.533,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533
2026-01-27,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,7,9,12,6,10.29,9.5,1.98,1,27,1,0,0,6,0.4,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533
2026-01-28,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,8,7,13,6,9.71,9.64,1.98,2,28,1,0,0,4,0.267,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667
2026-01-29,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,4,11,0.267,6,8,10,9,8.71,9.64,1.8,3,29,1,0,0,5,0.333,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733
2026-01-30,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,5,10,0.333,4,6,10,10,7.86,9.29,2.41,4,30,1,0,0,6,0.4,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733
2026-01-31,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,5,4,11,10,7.14,8.93,2.41,5,31,1,1,0,6,0.4,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6
2026-02-01,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,6,5,9,9,6.43,8.64,1.72,6,1,2,1,0,5,0.333,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533
2026-02-02,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,5,10,0.333,6,6,7,11,6,8.43,1.29,0,2,2,0,0,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533
2026-02-03,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,5,6,8,12,5.71,8,1.25,1,3,2,0,0,8,0.533,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467
2026-02-04,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,5,6,13,5.71,7.71,1.25,2,4,2,0,0,7,0.467,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467
2026-02-05,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,8,8,4,10,6,7.36,1.53,3,5,2,0,0,7,0.467,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4
2026-02-06,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,7,8,5,10,6.43,7.14,1.27,4,6,2,0,0,6,0.4,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4
2026-02-07,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,7,7,6,11,6.71,6.93,1.11,5,7,2,1,0,7,0.467,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467
2026-02-08,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,6,7,6,9,6.71,6.57,1.11,6,8,2,1,0,8,0.533,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6
2026-02-09,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,7,6,5,7,6.86,6.43,1.07,0,9,2,0,0,8,0.533,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6
2026-02-10,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,7,8,8,7.29,6.5,0.76,1,10,2,0,0,10,0.667,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6
2026-02-11,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,10,5,0.667,8,8,8,6,7.29,6.5,0.76,2,11,2,0,0,11,0.733,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533
2026-02-12,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,10,8,7,4,7.57,6.79,1.27,3,12,2,0,0,11,0.733,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667
2026-02-13,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,11,4,0.733,11,10,7,5,8.14,7.29,1.77,4,13,2,0,0,9,0.6,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733
2026-02-14,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,9,6,0.6,11,11,6,6,8.71,7.71,1.98,5,14,2,1,0,8,0.533,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733
2026-02-15,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,9,11,7,6,9.14,7.93,1.57,6,15,2,1,0,8,0.533,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667
2026-02-16,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,8,7,0.533,8,9,8,5,9.29,8.07,1.38,0,16,2,0,0,7,0.467,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,8,0.533
2026-02-17,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,8,8,8,8,9.29,8.29,1.38,1,17,2,0,0,7,0.467,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,8,0.533,7,0.467
2026-02-18,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,7,8,10,8,9.14,8.21,1.57,2,18,2,0,0,6,0.4,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,8,0.533,7,0.467,8,0.533
2026-02-19,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,7,7,11,7,8.71,8.14,1.7,3,19,2,0,0,6,0.4,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533
2026-02-20,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,6,9,0.4,6,7,11,7,8,8.07,1.63,4,20,2,0,0,7,0.467,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533
2026-02-21,8,Maternity,3,Coimbatore Central CHC,CHC,1,15,7,8,0.467,6,6,9,6,7.29,8,1.11,5,21,2,1,0,9,0.6,9,0.6,9,0.6,8,0.533,10,0.667,11,0.733,11,0.733,10,0.667,8,0.533,7,0.467,8,0.533,8,0.533,8,0.533,6,0.4
